family_id,horizon_seconds,threshold_policy,cost_profile,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,side_policy,execution_policy,event_bucket_policy,scheduled_event_rows,symbol_rows,observed_trade_dates,trade_rows,avg_fill_probability,gross_pnl_inr,cost_inr,passive_penalty_inr,net_pnl_inr,portfolio_return_pct,annualized_return_pct,above12_annualized,robust_event_floor_met,acceptance_grade_candidate,profitability_claim_allowed,scenario_id
P331_DEPTH_ACCEL_REVERSAL,900,top_10pct_abs_signal,zerodha_plus_1bp_slippage,250000.0,100000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,40,10,40,69,1.0,15982.52767646288,7088.793926848587,0.0,8893.733749614294,3.5574934998457173,22.412209049028018,1,1,0,0,P331_DEPTH_ACCEL_REVERSAL_H900_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_plus_1bp_slippage
P331_DEPTH_ACCEL_REVERSAL,900,top_10pct_abs_signal,zerodha_plus_1bp_slippage,250000.0,100000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,40,10,40,69,1.0,15982.52767646288,7088.793926848587,0.0,8893.733749614294,3.5574934998457173,22.412209049028018,1,1,0,0,P331_DEPTH_ACCEL_REVERSAL_H900_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_plus_1bp_slippage
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,all_events,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,all_events,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,all_events,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,all_events,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,18804.813552030657,7939.074004248438,0.0,10865.73954778222,4.346295819112888,21.905330928328958,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,2,long_only,taker_entry_taker_exit,all_events,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,4,long_only,taker_entry_taker_exit,all_events,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,2,long_short,taker_entry_taker_exit,all_events,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP100000_NOT50000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,4,long_short,taker_entry_taker_exit,all_events,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP100000_NOT50000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,2,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP100000_NOT50000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_10pct_abs_signal,zerodha_base,100000.0,50000.0,4,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,96,1.0,9402.406776015328,5158.280870807678,0.0,4244.12590520765,4.2441259052076505,21.39039456224656,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_10pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP100000_NOT50000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_all_events_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,all_events,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_all_events_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,all_nonzero_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_all_nonzero_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_25pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_25pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_only,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_macro_or_index_context_long_only_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,2,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC2_zerodha_base
P331_MICROPRICE_DEPTH_CONFIRM,1800,top_50pct_abs_signal,zerodha_base,250000.0,100000.0,4,long_short,taker_entry_taker_exit,macro_or_index_context,50,4,50,100,1.0,18506.04781125985,8269.818441579158,0.0,10236.229369680692,4.094491747872277,20.636238409276274,1,1,0,0,P331_MICROPRICE_DEPTH_CONFIRM_H1800_top_50pct_abs_signal_macro_or_index_context_long_short_taker_entry_taker_exit_CAP250000_NOT100000_CONC4_zerodha_base
