canonical_work_order_id,panel,symbol,announcement_time_ist,market_session,diagnostic_trade_date,diagnostic_start_rule,description,decision_delay_seconds,horizon_seconds,status,start_ms,start_tick_ms,decision_ms,exit_ms,forced_exit,start_mid,decision_mid,exit_mid,impulse_bps,impulse_side_sign,start_top5_qty,decision_top5_qty,replenishment_ratio,decision_top5_qty_imbalance,decision_l2_l5_qty_imbalance,decision_top5_order_imbalance,entry_long_price,exit_long_price,entry_short_price,exit_short_price
P373_2026-07-14_M&M_106696128,existing_phase341,M&M,13-Jul-2026 19:48:10,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784000700000.0,1784000705449.0,1784000825551.0,1784001725553.0,0.0,3125.2,3114.8999999999996,3098.15,-32.9578906949961,-1.0,178.0,559.0,2.140449438202247,0.33094812164579607,0.4574898785425101,-0.058823529411764705,3115.2,3098.0,3114.6,3098.3
P373_2026-07-14_SBIN_106695773,existing_phase341,SBIN,13-Jul-2026 17:06:47,post_close,2026-07-14,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784000700000.0,1784000705449.0,1784000825802.0,1784001728552.0,0.0,1033.55,1029.75,1028.05,-36.7664844468091,-1.0,6139.0,4964.0,-0.19139925069229516,0.7421434327155519,0.7409350057012543,0.44680851063829785,1029.8,1028.0,1029.7,1028.1
P373_2026-07-14_TCS_106696698,existing_phase341,TCS,14-Jul-2026 11:30:30,regular_session,2026-07-14,first_real_tick_after_announcement,Updates,120,900.0,ready,1784008830000.0,1784008830344.0,1784008951554.0,1784009855705.0,0.0,2197.05,2198.3500000000004,2200.0,5.917025101841932,1.0,1863.0,835.0,-0.5517981749865808,-0.0658682634730539,0.0397456279809221,0.4375,2198.4,2199.9,2198.3,2200.1
P373_2026-07-14_TCS_106696979,existing_phase341,TCS,14-Jul-2026 14:24:37,regular_session,2026-07-14,first_real_tick_after_announcement,Updates,120,900.0,ready,1784019277000.0,1784019277094.0,1784019397095.0,1784020297344.0,0.0,2197.8,2197.3999999999996,2203.9,-1.8200018200043027,-1.0,3863.0,3059.0,-0.20812839761843127,0.38084341288002616,0.487369985141159,0.3617021276595745,2197.7,2203.8,2197.1,2204.0
P373_2026-07-15_AXISBANK_106697208,existing_phase341,AXISBANK,14-Jul-2026 16:39:47,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1326.85,1328.75,1346.1,14.319629196970954,1.0,5093.0,3114.0,-0.3885725505595916,-0.15350032113037893,-0.0003795066413662239,-0.21052631578947367,1329.0,1345.8,1328.5,1346.4
P373_2026-07-15_AXISBANK_106697779,existing_phase341,AXISBANK,14-Jul-2026 21:54:56,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,ESOP/ESOS/ESPS,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1326.85,1328.75,1346.1,14.319629196970954,1.0,5093.0,3114.0,-0.3885725505595916,-0.15350032113037893,-0.0003795066413662239,-0.21052631578947367,1329.0,1345.8,1328.5,1346.4
P373_2026-07-15_AXISBANK_106697899,existing_phase341,AXISBANK,14-Jul-2026 23:12:30,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1326.85,1328.75,1346.1,14.319629196970954,1.0,5093.0,3114.0,-0.3885725505595916,-0.15350032113037893,-0.0003795066413662239,-0.21052631578947367,1329.0,1345.8,1328.5,1346.4
P373_2026-07-15_AXISBANK_106697950,existing_phase341,AXISBANK,14-Jul-2026 23:43:06,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1326.85,1328.75,1346.1,14.319629196970954,1.0,5093.0,3114.0,-0.3885725505595916,-0.15350032113037893,-0.0003795066413662239,-0.21052631578947367,1329.0,1345.8,1328.5,1346.4
P373_2026-07-15_BAJAJ-AUTO_106697273,existing_phase341,BAJAJ-AUTO,14-Jul-2026 17:06:39,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105599.0,1784087228206.0,1784088128210.0,0.0,10204.25,10257.25,10347.0,51.93914300414043,1.0,243.0,108.0,-0.5555555555555556,0.3148148148148148,0.34782608695652173,0.2222222222222222,10259.5,10345.0,10255.0,10349.0
P373_2026-07-15_BHARTIARTL_106697323,existing_phase341,BHARTIARTL,14-Jul-2026 17:26:34,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784087100000.0,1784087105599.0,1784087225707.0,1784088127708.0,0.0,1945.55,1943.9,1940.15,-8.480892292667182,-1.0,1730.0,2747.0,0.5878612716763005,-0.44302875864579544,-0.41140215716486905,-0.23076923076923078,1944.0,1940.0,1943.8,1940.3
P373_2026-07-15_HCLTECH_106697280,existing_phase341,HCLTECH,14-Jul-2026 17:09:10,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784087100000.0,1784087105599.0,1784087225707.0,1784088125709.0,0.0,1152.5,1152.8,1178.35,2.603036876355354,1.0,984.0,2877.0,1.923780487804878,-0.4153632255822037,-0.4077782056218714,0.08333333333333333,1153.0,1178.2,1152.6,1178.5
P373_2026-07-15_HINDUNILVR_106697752,existing_phase341,HINDUNILVR,14-Jul-2026 21:10:36,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1784087100000.0,1784087105600.0,1784087228956.0,1784088129210.0,0.0,2123.5,2121.0,2114.55,-11.77301624676242,-1.0,387.0,1000.0,1.5839793281653747,0.448,0.4814004376367615,0.3968253968253968,2121.5,2114.3,2120.5,2114.8
P373_2026-07-15_ICICIBANK_106697294,existing_phase341,ICICIBANK,14-Jul-2026 17:16:57,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1412.3,1419.15,1424.55,48.50244282376363,1.0,28259.0,7044.0,-0.7507342793446335,0.2345258375922771,0.1366120218579235,0.5081967213114754,1419.3,1424.5,1419.0,1424.6
P373_2026-07-15_ICICIBANK_106697317,existing_phase341,ICICIBANK,14-Jul-2026 17:24:51,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088125709.0,0.0,1412.3,1419.15,1424.55,48.50244282376363,1.0,28259.0,7044.0,-0.7507342793446335,0.2345258375922771,0.1366120218579235,0.5081967213114754,1419.3,1424.5,1419.0,1424.6
P373_2026-07-15_INFY_106697740,existing_phase341,INFY,14-Jul-2026 20:54:14,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784087100000.0,1784087100706.0,1784087220706.0,1784088121399.0,0.0,1079.1999999999998,1077.55,1083.5,-15.289103039287099,-1.0,9843.0,7529.0,-0.23509092756273495,0.2506308938770089,0.3106095501305082,0.36585365853658536,1077.8,1083.3,1077.3,1083.7
P373_2026-07-15_MARUTI_106697620,existing_phase341,MARUTI,14-Jul-2026 19:32:54,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784087100000.0,1784087105603.0,1784087234648.0,1784088135808.0,0.0,13532.0,13489.0,13520.5,-31.776529707360332,-1.0,107.0,222.0,1.074766355140187,0.2882882882882883,0.2692307692307692,0.3333333333333333,13491.0,13520.0,13487.0,13521.0
P373_2026-07-15_MARUTI_106698349,existing_phase341,MARUTI,15-Jul-2026 12:29:23,regular_session,2026-07-15,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900.0,ready,1784098763000.0,1784098763204.0,1784098888854.0,1784099790704.0,0.0,13585.5,13587.0,13565.5,1.1041183614883516,1.0,392.0,492.0,0.25510204081632654,-0.21138211382113822,-0.1889400921658986,-0.36666666666666664,13589.0,13564.0,13585.0,13567.0
P373_2026-07-15_SBIN_106697426,existing_phase341,SBIN,14-Jul-2026 18:02:49,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Credit Rating,120,900.0,ready,1784087100000.0,1784087105599.0,1784087225956.0,1784088126209.0,0.0,1017.3,1017.7,1028.45,3.9319768013377665,1.0,2594.0,8635.0,2.328835774865073,0.04782860451650261,0.07335236440362418,-0.11764705882352941,1017.9,1028.4,1017.5,1028.5
P373_2026-07-15_SUNPHARMA_106697486,existing_phase341,SUNPHARMA,14-Jul-2026 18:29:25,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.6999999999998,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.22409992652461425,-0.28861154446177845,0.26666666666666666,1950.3,1946.3,1949.8,1947.1
P373_2026-07-15_SUNPHARMA_106697990,existing_phase341,SUNPHARMA,15-Jul-2026 08:40:33,pre_open_or_overnight,2026-07-15,market_open_same_day,Press Release,120,900.0,ready,1784087100000.0,1784087105598.0,1784087225707.0,1784088129210.0,0.0,1952.7,1950.05,1946.6999999999998,-13.570953039381834,-1.0,2984.0,1361.0,-0.5439008042895442,-0.22409992652461425,-0.28861154446177845,0.26666666666666666,1950.3,1946.3,1949.8,1947.1
P373_2026-07-15_TCS_106698208,existing_phase341,TCS,15-Jul-2026 11:30:12,regular_session,2026-07-15,first_real_tick_after_announcement,Updates,120,900.0,ready,1784095212000.0,1784095212961.0,1784095332962.0,1784096233703.0,0.0,2188.05,2188.05,2191.3,0.0,0.0,1445.0,1684.0,0.16539792387543253,0.08907363420427554,-0.026016260162601626,0.13333333333333333,2188.1,2191.2,2188.0,2191.4
P373_2026-07-15_ULTRACEMCO_106697207,existing_phase341,ULTRACEMCO,14-Jul-2026 16:39:20,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784087100000.0,1784087105601.0,1784087230456.0,1784088137959.0,0.0,11539.0,11572.5,11646.5,29.031978507669645,1.0,414.0,196.0,-0.5265700483091788,-0.15306122448979592,-0.11864406779661017,0.16129032258064516,11575.0,11644.0,11570.0,11649.0
P373_2026-07-15_ULTRACEMCO_106698570,existing_phase341,ULTRACEMCO,15-Jul-2026 15:12:15,regular_session,2026-07-15,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900.0,ready,1784108535000.0,1784108535148.0,1784108658447.0,1784109558447.0,0.0,11811.5,11811.5,11833.5,0.0,0.0,770.0,859.0,0.11558441558441558,-0.4807916181606519,-0.4946871310507674,0.16923076923076924,11814.0,11833.0,11809.0,11834.0
P373_2026-07-15_WIPRO_106697074,existing_phase341,WIPRO,14-Jul-2026 15:36:00,post_close,2026-07-15,market_open_next_available_unseen_real_l2_day,Copy of Newspaper Publication,120,900.0,ready,1784087100000.0,1784087105599.0,1784087225707.0,1784088128210.0,0.0,174.89499999999998,175.22,176.285,18.58257811830053,1.0,11379.0,21889.0,0.9236312505492574,0.7577778793001051,-0.3456126886671783,-0.2,175.24,176.28,175.2,176.29
P373_2026-07-16_BAJAJ-AUTO_106699726,existing_phase341,BAJAJ-AUTO,16-Jul-2026 10:33:45,regular_session,2026-07-16,first_real_tick_after_announcement,General Updates,120,900.0,ready,1784178225000.0,1784178225019.0,1784178345019.0,1784179245358.0,0.0,10303.5,10321.75,10321.25,17.71242781579075,1.0,218.0,127.0,-0.41743119266055045,-0.2440944881889764,-0.3333333333333333,-0.2727272727272727,10323.0,10321.0,10320.5,10321.5
P373_2026-07-16_BAJAJ-AUTO_106699933,existing_phase341,BAJAJ-AUTO,16-Jul-2026 12:57:44,regular_session,2026-07-16,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900.0,ready,1784186864000.0,1784186868028.0,1784186989252.0,1784187889504.0,0.0,10292.0,10297.0,10303.75,4.858142246404975,1.0,300.0,264.0,-0.12,-0.5833333333333334,-0.5984555984555985,-0.047619047619047616,10297.5,10303.0,10296.5,10304.5
P373_2026-07-16_DRREDDY_106698720,existing_phase341,DRREDDY,15-Jul-2026 16:25:09,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784173500000.0,1784173505258.0,1784173631118.0,1784174538573.0,0.0,1228.45,1232.8,1229.8,35.410476616874185,1.0,2718.0,1304.0,-0.5202354672553348,-0.16104294478527606,-0.21552436003303055,-0.13333333333333333,1233.1,1229.6,1232.5,1230.0
P373_2026-07-16_HCLTECH_106699373,existing_phase341,HCLTECH,15-Jul-2026 22:34:19,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784173500000.0,1784173505257.0,1784173625516.0,1784174526011.0,0.0,1175.1999999999998,1196.55,1195.55,181.6712049012946,1.0,3163.0,6298.0,0.9911476446411634,-0.19752302318196252,-0.22865554465161925,0.0196078431372549,1196.8,1195.3,1196.3,1195.8
P373_2026-07-16_HDFCBANK_106698807,existing_phase341,HDFCBANK,15-Jul-2026 17:00:18,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Appointment,120,900.0,ready,1784173500000.0,1784173500766.0,1784173621015.0,1784174524336.0,0.0,814.975,813.95,813.775,-12.577072916346848,-1.0,50764.0,12412.0,-0.7554960208021433,0.633580406058653,0.654049517415023,0.28205128205128205,814.05,813.75,813.85,813.8
P373_2026-07-16_HDFCBANK_106699773,existing_phase341,HDFCBANK,16-Jul-2026 11:06:07,regular_session,2026-07-16,first_real_tick_after_announcement,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784180167000.0,1784180170744.0,1784180291265.0,1784181194854.0,0.0,813.875,814.175,813.2,3.6860697281517987,1.0,11425.0,12671.0,0.10905908096280087,-0.5490490095493646,-0.4866540846589377,-0.569620253164557,814.25,813.15,814.1,813.25
P373_2026-07-16_HINDUNILVR_106699154,existing_phase341,HINDUNILVR,15-Jul-2026 19:03:06,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",120,900.0,ready,1784173500000.0,1784173505259.0,1784173631118.0,1784174538573.0,0.0,2102.55,2107.25,2116.6,22.353808470665705,1.0,243.0,390.0,0.6049382716049383,0.3641025641025641,0.7207792207792207,-0.034482758620689655,2107.8,2116.0,2106.7,2117.2
P373_2026-07-16_ICICIBANK_106700095,existing_phase341,ICICIBANK,16-Jul-2026 15:08:02,regular_session,2026-07-16,first_real_tick_after_announcement,ESOP/ESOS/ESPS,120,900.0,ready,1784194682000.0,1784194682008.0,1784194804521.0,1784195705367.0,0.0,1417.4499999999998,1417.15,1418.15,-2.116476771665506,-1.0,17630.0,12905.0,-0.2680090754395916,-0.43820224719101125,-0.4386046511627907,0.15384615384615385,1417.2,1418.1,1417.1,1418.2
P373_2026-07-16_NESTLEIND_106698830,existing_phase341,NESTLEIND,15-Jul-2026 17:09:23,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Action(s) taken or orders passed,120,900.0,ready,1784173500000.0,1784173505262.0,1784173631117.0,1784174538574.0,0.0,1427.65,1431.4,1433.4,26.26694217770462,1.0,488.0,346.0,-0.29098360655737704,-0.44508670520231214,-0.43506493506493504,-0.08333333333333333,1431.5,1433.3,1431.3,1433.5
P373_2026-07-16_SBIN_106699268,existing_phase341,SBIN,15-Jul-2026 20:24:55,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Appointment,120,900.0,ready,1784173500000.0,1784173500766.0,1784173621015.0,1784174524340.0,0.0,1030.1999999999998,1029.4,1028.9,-7.765482430593354,-1.0,2315.0,12905.0,4.57451403887689,0.30693529639674544,0.34778394572209004,0.15555555555555556,1029.6,1028.8,1029.2,1029.0
P373_2026-07-16_TCS_106699212,existing_phase341,TCS,15-Jul-2026 19:37:13,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784173500000.0,1784173500766.0,1784173621265.0,1784174524337.0,0.0,2196.25,2213.15,2202.45,76.94934547524231,1.0,460.0,846.0,0.8391304347826087,-0.2978723404255319,-0.050243111831442464,-0.15151515151515152,2213.3,2202.3,2213.0,2202.6
P373_2026-07-16_TCS_106699790,existing_phase341,TCS,16-Jul-2026 11:30:08,regular_session,2026-07-16,first_real_tick_after_announcement,Updates,120,900.0,ready,1784181608000.0,1784181608757.0,1784181729756.0,1784182629758.0,0.0,2216.75,2216.2,2216.3,-2.481109732717636,-1.0,946.0,1596.0,0.6871035940803383,-0.2581453634085213,-0.2799479166666667,-0.3793103448275862,2216.5,2216.1,2215.9,2216.5
P373_2026-07-16_ULTRACEMCO_106699163,existing_phase341,ULTRACEMCO,15-Jul-2026 19:07:06,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Rumour Verification - Regulation 30(11),120,900.0,ready,1784173500000.0,1784173507016.0,1784173631121.0,1784174531761.0,0.0,11854.5,11814.5,11808.5,-33.74246066894428,-1.0,130.0,267.0,1.0538461538461539,-0.06367041198501873,-0.15151515151515152,0.21052631578947367,11817.0,11806.0,11812.0,11811.0
P373_2026-07-16_WIPRO_106699128,existing_phase341,WIPRO,15-Jul-2026 18:53:51,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Updates,120,900.0,ready,1784173500000.0,1784173500766.0,1784173621015.0,1784174524339.0,0.0,175.505,176.78500000000003,176.99,72.93239508846071,1.0,2555.0,6756.0,1.6442270058708415,-0.36441681468324455,-0.3560902255639098,0.03225806451612903,176.8,176.98,176.77,177.0
P373_2026-07-16_WIPRO_106699287,existing_phase341,WIPRO,15-Jul-2026 20:36:36,post_close,2026-07-16,market_open_next_available_unseen_real_l2_day,Shareholders meeting,120,900.0,ready,1784173500000.0,1784173500766.0,1784173621015.0,1784174524339.0,0.0,175.505,176.78500000000003,176.99,72.93239508846071,1.0,2555.0,6756.0,1.6442270058708415,-0.36441681468324455,-0.3560902255639098,0.03225806451612903,176.8,176.98,176.77,177.0
P373_2026-07-17_ADANIPORTS_106700313,unseen_phase359,ADANIPORTS,16-Jul-2026 17:19:19,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Credit Rating,120,900.0,ready,1784259900000.0,1784259905012.0,1784260025201.0,1784260925950.0,0.0,1825.65,1825.25,1836.1,-2.191000465588097,-1.0,2876.0,543.0,-0.8111961057023644,-0.11970534069981584,-0.0020964360587002098,-0.2631578947368421,1825.5,1835.8,1825.0,1836.4
P373_2026-07-17_BPCL_106701384,unseen_phase359,BPCL,17-Jul-2026 14:13:29,regular_session,2026-07-17,first_real_tick_after_announcement,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784277809000.0,1784277815047.0,1784277937237.0,1784278839421.0,0.0,314.025,314.225,314.7,6.368919672002086,1.0,33181.0,44138.0,0.3302191012929086,0.04476868004893742,0.10826125857441098,0.10294117647058823,314.25,314.65,314.2,314.75
P373_2026-07-17_BRITANNIA_106700936,unseen_phase359,BRITANNIA,16-Jul-2026 23:55:26,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Shareholders meeting,120,900.0,ready,1784259900000.0,1784259905012.0,1784260026201.0,1784260926700.0,0.0,5314.5,5314.5,5326.25,0.0,0.0,230.0,290.0,0.2608695652173913,-0.2620689655172414,-0.13692946058091288,0.0,5317.0,5325.0,5312.0,5327.5
P373_2026-07-17_BRITANNIA_106700938,unseen_phase359,BRITANNIA,17-Jul-2026 00:04:13,pre_open_or_overnight,2026-07-17,market_open_same_day,Updates,120,900.0,ready,1784259900000.0,1784259905012.0,1784260026201.0,1784260926700.0,0.0,5314.5,5314.5,5326.25,0.0,0.0,230.0,290.0,0.2608695652173913,-0.2620689655172414,-0.13692946058091288,0.0,5317.0,5325.0,5312.0,5327.5
P373_2026-07-17_BRITANNIA_106700956,unseen_phase359,BRITANNIA,17-Jul-2026 02:41:00,pre_open_or_overnight,2026-07-17,market_open_same_day,General Updates,120,900.0,ready,1784259900000.0,1784259905012.0,1784260026201.0,1784260926700.0,0.0,5314.5,5314.5,5326.25,0.0,0.0,230.0,290.0,0.2608695652173913,-0.2620689655172414,-0.13692946058091288,0.0,5317.0,5325.0,5312.0,5327.5
P373_2026-07-17_HCLTECH_106700150,unseen_phase359,HCLTECH,16-Jul-2026 15:48:23,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923791.0,0.0,1196.05,1207.75,1203.9,97.8219974081355,1.0,2706.0,2103.0,-0.22283813747228381,0.4969091773656681,0.541604384653712,0.0,1208.1,1203.8,1207.4,1204.0
P373_2026-07-17_HCLTECH_106700164,unseen_phase359,HCLTECH,16-Jul-2026 15:55:58,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Acquisition,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923791.0,0.0,1196.05,1207.75,1203.9,97.8219974081355,1.0,2706.0,2103.0,-0.22283813747228381,0.4969091773656681,0.541604384653712,0.0,1208.1,1203.8,1207.4,1204.0
P373_2026-07-17_ONGC_106700128,unseen_phase359,ONGC,16-Jul-2026 15:32:22,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Credit Rating- Revision,120,900.0,ready,1784259900000.0,1784259905011.0,1784260026201.0,1784260926950.0,0.0,246.26999999999998,246.935,247.05,27.00288301457833,1.0,11150.0,1257.0,-0.8872645739910314,0.031026252983293555,-0.07338638373121131,-0.3,246.95,247.02,246.92,247.08
P373_2026-07-17_SBIN_106700879,unseen_phase359,SBIN,16-Jul-2026 22:52:22,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,General Updates,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1030.85,1033.1,1041.85,21.82664791191735,1.0,3872.0,5636.0,0.4555785123966942,0.2654364797728886,0.23956609670895385,0.3442622950819672,1033.2,1041.8,1033.0,1041.9
P373_2026-07-17_SBIN_106701118,unseen_phase359,SBIN,17-Jul-2026 10:23:45,regular_session,2026-07-17,first_real_tick_after_announcement,General Updates,120,900.0,ready,1784264025000.0,1784264025212.0,1784264147963.0,1784265048208.0,0.0,1039.85,1040.5,1041.25,6.2509015723430394,1.0,13367.0,4878.0,-0.635071444602379,0.46084460844608444,0.4409197360017032,0.5,1040.6,1041.1,1040.4,1041.4
P373_2026-07-17_TECHM_106700185,unseen_phase359,TECHM,16-Jul-2026 16:05:12,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106700192,unseen_phase359,TECHM,16-Jul-2026 16:07:34,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106700196,unseen_phase359,TECHM,16-Jul-2026 16:09:29,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106700200,unseen_phase359,TECHM,16-Jul-2026 16:11:14,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Investor Presentation,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106700609,unseen_phase359,TECHM,16-Jul-2026 19:45:23,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Acquisition,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106700674,unseen_phase359,TECHM,16-Jul-2026 20:37:17,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Analysts/Institutional Investor Meet/Con. Call Updates,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,1543.35,1542.5,1549.35,-5.507499919006765,-1.0,6627.0,1209.0,-0.8175645088275237,0.08023159636062861,0.09550561797752809,0.28,1543.1,1549.3,1541.9,1549.4
P373_2026-07-17_TECHM_106701371,unseen_phase359,TECHM,17-Jul-2026 13:57:27,regular_session,2026-07-17,first_real_tick_after_announcement,Copy of Newspaper Publication,120,900.0,ready,1784276847000.0,1784276851336.0,1784276971988.0,1784277872933.0,0.0,1575.25,1576.0,1575.75,4.7611490239644505,1.0,8313.0,1329.0,-0.8401299169974739,-0.6945071482317532,-0.7048192771084337,-0.5172413793103449,1576.3,1575.6,1575.7,1575.9
P373_2026-07-17_WIPRO_106700151,unseen_phase359,WIPRO,16-Jul-2026 15:49:54,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Outcome of Board Meeting,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97
P373_2026-07-17_WIPRO_106700155,unseen_phase359,WIPRO,16-Jul-2026 15:52:41,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Dividend,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97
P373_2026-07-17_WIPRO_106700161,unseen_phase359,WIPRO,16-Jul-2026 15:55:25,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Press Release,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97
P373_2026-07-17_WIPRO_106700170,unseen_phase359,WIPRO,16-Jul-2026 15:58:02,post_close,2026-07-17,market_open_next_available_unseen_real_l2_day,Record Date,120,900.0,ready,1784259900000.0,1784259900700.0,1784260021200.0,1784260923792.0,0.0,173.63,174.26999999999998,173.95,36.859989633127135,1.0,15727.0,5894.0,-0.6252304953265085,0.5690532745164574,0.549444339800339,0.3103448275862069,174.29,173.93,174.25,173.97
